Age,Word,C_freq,ld,dd,pkc
23,on,22070,0.950000000, 0.350747841,0.382387398
24,on,25902,0.968000000, 0.413313672,0.428994616
25,on,28215,0.970000000, 0.435222246,0.477393873
26,on,30226,0.970000000, 0.458394776,0.556906278
27,on,32394,0.974000000, 0.481988624,0.579103515
28,on,35032,0.988000000, 0.524752475,0.706368880
29,on,38484,0.990000000, 0.552980830,0.649687169
30,on,41384,0.990000000, 0.603749737,0.758607781
16,open,1559,0.548000000, 0.064883084,0.116592785
17,open,1797,0.566000000, 0.072677481,0.131481140
18,open,2074,0.588000000, 0.087844955,0.204507333
19,open,2256,0.620000000, 0.099009901,0.259332265
20,open,2442,0.632000000, 0.110596166,0.277110912
21,open,2643,0.652000000, 0.120918475,0.301477833
22,open,2949,0.674000000, 0.133558037,0.418258142
23,open,3358,0.696000000, 0.145986939,0.453412080
24,open,3947,0.744000000, 0.173793975,0.497996449
25,open,4287,0.754000000, 0.184958921,0.545849264
26,open,4482,0.770000000, 0.194859912,0.612289487
27,open,4686,0.774000000, 0.205392880,0.635978433
28,open,4922,0.784000000, 0.220349695,0.753962095
29,open,5228,0.788000000, 0.234674531,0.698763466
30,open,5520,0.800000000, 0.255529808,0.796004559
16,orange,505,0.372000000, 0.039393301,0.110040927
17,orange,567,0.396000000, 0.044027807,0.120541739
18,orange,640,0.428000000, 0.050136929,0.200874811
19,orange,758,0.458000000, 0.056456710,0.253682079
20,orange,895,0.478000000, 0.064672425,0.270731897
21,orange,1025,0.504000000, 0.071624184,0.304532495
22,orange,1097,0.520000000, 0.077943965,0.411375564
23,orange,1182,0.534000000, 0.083842427,0.459299709
24,orange,1334,0.576000000, 0.097535285,0.507435999
25,orange,1443,0.596000000, 0.103223088,0.553544730
26,orange,1535,0.602000000, 0.108910891,0.621130515
27,orange,1616,0.622000000, 0.114177375,0.643193021
28,orange,1772,0.638000000, 0.123025068,0.759177591
29,orange,1956,0.652000000, 0.129976827,0.706178646
30,orange,2165,0.668000000, 0.138613861,0.804196609
16,other,1418,0.514000000, 0.112702760,0.071996907
17,other,1560,0.544000000, 0.119443859,0.081584794
18,other,1839,0.576000000, 0.140299136,0.133532485
19,other,1989,0.590000000, 0.149568148,0.178119072
20,other,2242,0.612000000, 0.163261007,0.200229368
21,other,2483,0.642000000, 0.174215294,0.229998424
22,other,2658,0.660000000, 0.184958921,0.333593462
23,other,2921,0.694000000, 0.196334527,0.384686538
24,other,3711,0.722000000, 0.240151675,0.426601576
25,other,3990,0.738000000, 0.253001896,0.480681950
26,other,4247,0.760000000, 0.265009480,0.554318521
27,other,4592,0.778000000, 0.278281020,0.580358770
28,other,5005,0.798000000, 0.299978934,0.701502852
29,other,5616,0.818000000, 0.317253002,0.647972012
30,other,5980,0.834000000, 0.335791026,0.753704236
16,our,593,0.416000000, 0.057510006,0.080083517
17,our,624,0.420000000, 0.061512534,0.090670950
18,our,735,0.450000000, 0.073520118,0.143870449
19,our,780,0.464000000, 0.078154624,0.190183444
20,our,836,0.472000000, 0.084053086,0.208037888
21,our,906,0.492000000, 0.089530230,0.236826354
22,our,972,0.514000000, 0.096060670,0.338326221
23,our,1032,0.540000000, 0.102591110,0.389800812
24,our,1343,0.598000000, 0.129134190,0.428409358
25,our,1434,0.612000000, 0.136717927,0.478543886
26,our,1531,0.632000000, 0.144091005,0.549680386
27,our,1599,0.636000000, 0.150621445,0.577618505
28,our,1677,0.646000000, 0.159679798,0.694959961
29,our,1855,0.656000000, 0.171687382,0.646450973
30,our,2120,0.674000000, 0.185590900,0.749958501
16,out,3480,0.730000000, 0.149357489,0.070417863
17,out,3809,0.760000000, 0.162629029,0.080397204
18,out,4350,0.784000000, 0.190014746,0.132624597
19,out,4840,0.802000000, 0.206867495,0.175550555
20,out,5347,0.818000000, 0.230882663,0.196031019
21,out,5813,0.830000000, 0.245207499,0.221413391
22,out,6348,0.836000000, 0.264377502,0.324730755
23,out,6825,0.850000000, 0.281019591,0.370025826
24,out,7798,0.868000000, 0.331999157,0.412412608
25,out,8453,0.874000000, 0.349062566,0.463234149
26,out,9048,0.892000000, 0.366125974,0.538366002
27,out,9648,0.900000000, 0.384874658,0.561252598
28,out,10433,0.908000000, 0.413945650,0.683507349
29,out,11444,0.914000000, 0.436486202,0.631370740
30,out,12288,0.922000000, 0.468506425,0.737404809
16,oven,51,0.094000000, 0.006319781,0.061248660
17,oven,53,0.096000000, 0.006530440,0.066023407
18,oven,57,0.102000000, 0.006741100,0.103729604
19,oven,61,0.108000000, 0.007162418,0.140310952
20,oven,67,0.120000000, 0.008005056,0.157681052
21,oven,72,0.128000000, 0.008847693,0.184759101
22,oven,80,0.146000000, 0.009900990,0.293252688
23,oven,87,0.150000000, 0.010111649,0.337124163
24,oven,168,0.238000000, 0.018327365,0.409007999
25,oven,174,0.238000000, 0.018959343,0.461736289
26,oven,179,0.240000000, 0.019591321,0.538833551
27,oven,190,0.246000000, 0.020855277,0.565015648
28,oven,193,0.252000000, 0.021487255,0.690899205
29,oven,208,0.260000000, 0.023383189,0.642417903
30,oven,226,0.270000000, 0.024647146,0.754791519
16,over,2601,0.634000000, 0.143459027,0.061531866
17,over,2780,0.650000000, 0.150410786,0.070045581
18,over,3173,0.670000000, 0.173372656,0.116471877
19,over,3416,0.678000000, 0.184326943,0.162388765
20,over,3839,0.694000000, 0.202232989,0.183548122
21,over,4183,0.708000000, 0.214872551,0.214633243
22,over,4531,0.734000000, 0.228144091,0.323015686
23,over,4887,0.756000000, 0.240572993,0.372147963
24,over,5716,0.794000000, 0.284179482,0.427503948
25,over,6127,0.810000000, 0.295976406,0.479126220
26,over,6604,0.828000000, 0.309669265,0.557191451
27,over,7034,0.838000000, 0.323783442,0.589719654
28,over,7582,0.844000000, 0.349694544,0.719591381
29,over,8343,0.862000000, 0.370549821,0.650350040
30,over,9067,0.870000000, 0.406361913,0.764780300
16,ow,379,0.286000000, 0.024857805,0.134726817
17,ow,403,0.290000000, 0.027385717,0.163412011
18,ow,424,0.298000000, 0.030545608,0.221014093
19,ow,464,0.318000000, 0.034969454,0.276302446
20,ow,504,0.334000000, 0.038761323,0.311287223
21,ow,528,0.352000000, 0.042342532,0.325311303
22,ow,550,0.366000000, 0.045502423,0.428544093
23,ow,580,0.382000000, 0.048451654,0.485707519
24,ow,700,0.408000000, 0.054560775,0.533609961
25,ow,734,0.418000000, 0.058141984,0.582040370
26,ow,754,0.418000000, 0.060248578,0.642541360
27,ow,811,0.424000000, 0.064672425,0.659905850
28,ow,849,0.454000000, 0.068042975,0.769436210
29,ow,911,0.466000000, 0.073098799,0.704764656
30,ow,986,0.480000000, 0.079839899,0.803911222
16,owl,128,0.174000000, 0.013692859,0.100810025
17,owl,148,0.196000000, 0.016642090,0.130867732
18,owl,167,0.224000000, 0.019801980,0.199111241
19,owl,199,0.252000000, 0.022751211,0.251923041
20,owl,256,0.290000000, 0.026121761,0.245551597
21,owl,280,0.308000000, 0.028017695,0.275161160
22,owl,306,0.332000000, 0.029702970,0.375673250
23,owl,326,0.344000000, 0.031598905,0.417690739
24,owl,355,0.366000000, 0.034548136,0.465826522
25,owl,381,0.376000000, 0.036865389,0.514617506
26,owl,385,0.376000000, 0.037497367,0.584449784
27,owl,397,0.380000000, 0.038761323,0.604623392
28,owl,415,0.390000000, 0.040025279,0.732072440
29,owl,452,0.396000000, 0.042763851,0.667674477
30,owl,462,0.400000000, 0.043817148,0.774653057
16,paint,14,0.046000000, 0.001685275,0.087896874
17,paint,19,0.054000000, 0.002106594,0.126842150
18,paint,28,0.078000000, 0.003370550,0.190379052
19,paint,65,0.142000000, 0.005266484,0.201949249
20,paint,86,0.168000000, 0.006741100,0.209835148
21,paint,97,0.176000000, 0.008005056,0.238662333
22,paint,115,0.204000000, 0.009479671,0.345000000
23,paint,132,0.230000000, 0.010743628,0.395577498
24,paint,146,0.244000000, 0.012428902,0.443295538
25,paint,156,0.252000000, 0.013903518,0.498686971
26,paint,231,0.304000000, 0.016642090,0.564303722
27,paint,255,0.320000000, 0.018959343,0.591819117
28,paint,291,0.340000000, 0.021487255,0.720030431
29,paint,343,0.356000000, 0.025489783,0.666420762
30,paint,364,0.356000000, 0.027596377,0.770484262
16,paper,361,0.324000000, 0.029702970,0.081721396
17,paper,406,0.342000000, 0.033073520,0.089730959
18,paper,500,0.382000000, 0.038550664,0.149302806
19,paper,632,0.408000000, 0.045923741,0.203523306
20,paper,737,0.434000000, 0.054139456,0.224968682
21,paper,905,0.460000000, 0.060459237,0.256471807
22,paper,986,0.482000000, 0.065725722,0.364490549
23,paper,1052,0.498000000, 0.070781546,0.412010528
24,paper,1202,0.514000000, 0.076890668,0.463318332
25,paper,1400,0.540000000, 0.082999789,0.514399746
26,paper,1562,0.564000000, 0.091004845,0.584423958
27,paper,1780,0.590000000, 0.097956604,0.609719158
28,paper,1917,0.604000000, 0.105119023,0.734909905
29,paper,2111,0.622000000, 0.112281441,0.677860173
30,paper,2274,0.640000000, 0.123235728,0.780897443
16,pea,63,0.122000000, 0.006951759,0.070853937
17,pea,77,0.134000000, 0.008426375,0.085115902
18,pea,92,0.156000000, 0.010743628,0.183424479
19,pea,97,0.164000000, 0.011375606,0.232717865
20,pea,109,0.174000000, 0.012007584,0.248388236
21,pea,111,0.174000000, 0.012428902,0.277334823
22,pea,112,0.176000000, 0.012639562,0.379846939
23,pea,122,0.182000000, 0.013271540,0.434770649
24,pea,139,0.200000000, 0.016010112,0.480951832
25,pea,149,0.208000000, 0.016431430,0.528468279
26,pea,149,0.208000000, 0.016431430,0.598776983
27,pea,149,0.208000000, 0.016431430,0.621959682
28,pea,158,0.220000000, 0.017063408,0.739771652
29,pea,166,0.224000000, 0.017906046,0.679447853
30,pea,171,0.228000000, 0.018538024,0.786047215
16,pen,109,0.184000000, 0.007162418,0.087256341
17,pen,127,0.202000000, 0.008215715,0.099616187
18,pen,150,0.222000000, 0.010954287,0.165750554
19,pen,201,0.264000000, 0.013903518,0.225358482
20,pen,237,0.296000000, 0.018116705,0.253843255
21,pen,278,0.324000000, 0.020433958,0.280586933
22,pen,314,0.342000000, 0.023172530,0.381431962
23,pen,342,0.348000000, 0.025279124,0.427079303
24,pen,452,0.384000000, 0.027385717,0.464887706
25,pen,608,0.422000000, 0.030756267,0.509526008
26,pen,640,0.434000000, 0.033073520,0.579987420
27,pen,666,0.438000000, 0.034969454,0.601133012
28,pen,712,0.458000000, 0.037918685,0.730993086
29,pen,757,0.474000000, 0.040235938,0.670834360
30,pen,862,0.490000000, 0.044027807,0.777408621
16,pencil,35,0.074000000, 0.002949231,0.088338969
17,pencil,46,0.096000000, 0.004213187,0.096034400
18,pencil,145,0.176000000, 0.006319781,0.147873303
19,pencil,207,0.200000000, 0.008215715,0.196546732
20,pencil,241,0.224000000, 0.011164946,0.211012736
21,pencil,308,0.256000000, 0.014114177,0.256507714
22,pencil,399,0.274000000, 0.016431430,0.347022863
23,pencil,432,0.290000000, 0.017274068,0.387929521
24,pencil,474,0.308000000, 0.019170002,0.455452414
25,pencil,545,0.348000000, 0.021697914,0.509519576
26,pencil,606,0.354000000, 0.023593849,0.575640670
27,pencil,721,0.368000000, 0.025700442,0.602315771
28,pencil,791,0.396000000, 0.028017695,0.738330917
29,pencil,849,0.406000000, 0.030124289,0.681675983
30,pencil,920,0.426000000, 0.033916158,0.786307684
16,penguin,36,0.076000000, 0.002949231,0.107883226
17,penguin,37,0.076000000, 0.003159890,0.120879121
18,penguin,43,0.094000000, 0.003791869,0.166951771
19,penguin,48,0.098000000, 0.004002528,0.214608140
20,penguin,54,0.110000000, 0.004634506,0.231396156
21,penguin,58,0.114000000, 0.004845165,0.262325620
22,penguin,63,0.116000000, 0.005687803,0.369166667
23,penguin,80,0.136000000, 0.006319781,0.402855698
24,penguin,179,0.240000000, 0.013060881,0.435386321
25,penguin,183,0.244000000, 0.013482199,0.482670334
26,penguin,201,0.254000000, 0.014324837,0.552154511
27,penguin,217,0.258000000, 0.014746155,0.579935752
28,penguin,223,0.258000000, 0.015588793,0.702649877
29,penguin,233,0.260000000, 0.016431430,0.650786805
30,penguin,247,0.270000000, 0.017063408,0.758218228
16,pick,558,0.356000000, 0.061301875,0.133727647
17,pick,602,0.364000000, 0.065515062,0.143326378
18,pick,698,0.388000000, 0.076469349,0.213734937
19,pick,748,0.396000000, 0.080893196,0.255504227
20,pick,823,0.408000000, 0.087423636,0.275877155
21,pick,887,0.420000000, 0.093322098,0.298033793
22,pick,1005,0.452000000, 0.102380451,0.414297546
23,pick,1085,0.460000000, 0.109964188,0.443800324
24,pick,1266,0.484000000, 0.130398146,0.485021605
25,pick,1338,0.498000000, 0.137349905,0.528742393
26,pick,1401,0.504000000, 0.143037708,0.597458399
27,pick,1491,0.530000000, 0.150832104,0.617898373
28,pick,1654,0.546000000, 0.163261007,0.732206312
29,pick,1835,0.562000000, 0.175900569,0.687442782
30,pick,2022,0.570000000, 0.187908153,0.777039472
16,pickle,32,0.042000000, 0.001685275,0.036286250
17,pickle,34,0.050000000, 0.001895934,0.058430816
18,pickle,38,0.050000000, 0.002106594,0.094925663
19,pickle,41,0.054000000, 0.002738572,0.143666866
20,pickle,44,0.058000000, 0.003370550,0.158092364
21,pickle,54,0.076000000, 0.004423847,0.217853690
22,pickle,61,0.088000000, 0.005055825,0.311016949
23,pickle,74,0.108000000, 0.006109122,0.385572014
24,pickle,93,0.150000000, 0.008215715,0.423704429
25,pickle,106,0.164000000, 0.009479671,0.484664918
26,pickle,113,0.172000000, 0.010322309,0.552783021
27,pickle,114,0.174000000, 0.010532968,0.583237319
28,pickle,122,0.188000000, 0.011375606,0.695458523
29,pickle,141,0.204000000, 0.012850221,0.654603358
30,pickle,176,0.222000000, 0.014746155,0.771849304
16,picture,471,0.352000000, 0.029492311,0.069739962
17,picture,548,0.384000000, 0.033284179,0.078141258
18,picture,641,0.400000000, 0.038971982,0.130000718
19,picture,737,0.416000000, 0.045713082,0.175950872
20,picture,920,0.452000000, 0.053718138,0.188846175
21,picture,991,0.464000000, 0.058773963,0.218361419
22,picture,1059,0.476000000, 0.062776490,0.316866502
23,picture,1155,0.490000000, 0.067621656,0.363845505
24,picture,1288,0.522000000, 0.079839899,0.408726403
25,picture,1412,0.552000000, 0.086791658,0.455883558
26,picture,1544,0.574000000, 0.093954076,0.523435867
27,picture,1677,0.580000000, 0.100695176,0.552491705
28,picture,1791,0.586000000, 0.109542869,0.666499724
29,picture,2025,0.618000000, 0.121761112,0.620785962
30,picture,2206,0.640000000, 0.131872762,0.724951760
16,pig,448,0.334000000, 0.034337476,0.079203454
17,pig,484,0.346000000, 0.036022751,0.090925266
18,pig,563,0.376000000, 0.042553191,0.152008554
19,pig,640,0.398000000, 0.047187697,0.206872087
20,pig,715,0.412000000, 0.052875500,0.222935750
21,pig,825,0.440000000, 0.057510006,0.256763567
22,pig,913,0.464000000, 0.061512534,0.370406039
23,pig,1045,0.478000000, 0.066989678,0.414439491
24,pig,1198,0.512000000, 0.079418580,0.461503497
25,pig,1275,0.522000000, 0.083631767,0.517635509
26,pig,1358,0.534000000, 0.088266273,0.588368498
27,pig,1424,0.540000000, 0.091847483,0.612331759
28,pig,1464,0.550000000, 0.096060670,0.735325015
29,pig,1540,0.566000000, 0.101327154,0.680171827
30,pig,1600,0.580000000, 0.105119023,0.782389979
16,pillow,135,0.182000000, 0.007794396,0.072250448
17,pillow,197,0.246000000, 0.010954287,0.089989226
18,pillow,233,0.268000000, 0.013271540,0.149231665
19,pillow,255,0.290000000, 0.016431430,0.200882772
20,pillow,282,0.316000000, 0.018959343,0.224420247
21,pillow,311,0.342000000, 0.021276596,0.259142278
22,pillow,329,0.352000000, 0.022961871,0.364064698
23,pillow,342,0.360000000, 0.024647146,0.418956570
24,pillow,365,0.368000000, 0.026753739,0.463235003
25,pillow,383,0.376000000, 0.028228355,0.518510913
26,pillow,404,0.392000000, 0.029281652,0.588777753
27,pillow,447,0.420000000, 0.032020223,0.614878784
28,pillow,490,0.426000000, 0.034969454,0.738031800
29,pillow,534,0.438000000, 0.038340004,0.679682873
30,pillow,567,0.440000000, 0.041289235,0.781889444
16,pizza,1426,0.448000000, 0.070992206,0.064032726
17,pizza,1435,0.452000000, 0.071202865,0.072147852
18,pizza,1752,0.480000000, 0.086370339,0.122790969
19,pizza,1758,0.480000000, 0.086791658,0.166000237
20,pizza,1764,0.480000000, 0.087212977,0.185674085
21,pizza,1768,0.484000000, 0.088055614,0.213904542
22,pizza,1822,0.490000000, 0.089319570,0.319528959
23,pizza,1824,0.496000000, 0.089740889,0.368009483
24,pizza,2301,0.550000000, 0.117126606,0.419489472
25,pizza,2306,0.550000000, 0.117969244,0.470724413
26,pizza,2317,0.550000000, 0.119233200,0.547632883
27,pizza,2321,0.550000000, 0.119654519,0.576597436
28,pizza,2363,0.554000000, 0.120918475,0.697183211
29,pizza,2389,0.560000000, 0.122603750,0.646093544
30,pizza,2401,0.562000000, 0.123446387,0.754294309
16,plant,80,0.142000000, 0.006109122,0.103763511
17,plant,84,0.150000000, 0.006741100,0.111676501
18,plant,87,0.154000000, 0.007373078,0.178142829
19,plant,91,0.160000000, 0.008215715,0.232879888
20,plant,100,0.178000000, 0.009269012,0.254882687
21,plant,107,0.188000000, 0.010111649,0.278491944
22,plant,110,0.194000000, 0.010743628,0.385692308
23,plant,126,0.220000000, 0.012218243,0.437414526
24,plant,137,0.226000000, 0.013692859,0.483140165
25,plant,158,0.238000000, 0.015378134,0.528636775
26,plant,180,0.268000000, 0.016642090,0.581985852
27,plant,187,0.276000000, 0.017484727,0.601932623
28,plant,190,0.282000000, 0.018116705,0.716580113
29,plant,213,0.304000000, 0.019591321,0.662326233
30,plant,229,0.316000000, 0.021276596,0.767648816
16,plate,590,0.360000000, 0.047819676,0.069162822
17,plate,592,0.362000000, 0.048240994,0.078224594
18,plate,773,0.406000000, 0.059616600,0.130852784
19,plate,797,0.418000000, 0.061512534,0.179045290
20,plate,811,0.426000000, 0.063829787,0.199082891
21,plate,836,0.446000000, 0.065936381,0.230169291
22,plate,888,0.472000000, 0.068674953,0.344144874
23,plate,928,0.488000000, 0.071413524,0.396623108
24,plate,1016,0.516000000, 0.078365283,0.448604026
25,plate,1087,0.528000000, 0.081946493,0.501673788
26,plate,1118,0.540000000, 0.085527702,0.573069997
27,plate,1177,0.552000000, 0.088898252,0.600682759
28,plate,1214,0.566000000, 0.091847483,0.723276939
29,plate,1306,0.574000000, 0.097956604,0.666056376
30,plate,1369,0.576000000, 0.101959132,0.773948217
16,play,4222,0.702000000, 0.163892985,0.058543857
17,play,4391,0.708000000, 0.171476722,0.064660069
18,play,4880,0.726000000, 0.195702549,0.102788161
19,play,5271,0.738000000, 0.210027386,0.143269398
20,play,5735,0.750000000, 0.228986728,0.157179107
21,play,6099,0.756000000, 0.241626290,0.182206436
22,play,6456,0.774000000, 0.255319149,0.293116850
23,play,6747,0.788000000, 0.268380029,0.327186550
24,play,8128,0.812000000, 0.319780914,0.380170211
25,play,8453,0.822000000, 0.333263114,0.425314036
26,play,8788,0.832000000, 0.348430588,0.519812410
27,play,9262,0.840000000, 0.364862018,0.540007964
28,play,9936,0.852000000, 0.391826417,0.675953965
29,play,10692,0.864000000, 0.412260375,0.618480207
30,play,11447,0.874000000, 0.445333895,0.737799795
16,pony,15,0.036000000, 0.001474616,0.083765690
17,pony,18,0.042000000, 0.001685275,0.093668237
18,pony,21,0.046000000, 0.001895934,0.144654977
19,pony,25,0.058000000, 0.002527912,0.211207469
20,pony,56,0.124000000, 0.003370550,0.187664434
21,pony,64,0.130000000, 0.004423847,0.225193526
22,pony,72,0.138000000, 0.005266484,0.326940789
23,pony,76,0.142000000, 0.005687803,0.373629424
